DATE,Spot exchange rate - Deutschemark into Sterling,Spot exchange rate - Euro into Sterling,Spot exchange rate - French Franc into Sterling,Spot exchange rate - Italian Lire into Sterling,Spot exchange rate - Japanese Yen into Sterling,Spot exchange rate - US $ into Sterling
01-Apr-96,2.2623,,7.7018,2393.5247,164.037,1.5255
02-Apr-96,2.2589,,7.6991,2386.0366,163.7206,1.5244
03-Apr-96,2.2571,,7.6964,2385.5383,163.0638,1.5261
04-Apr-96,2.2622,,7.7063,2384.4744,163.4502,1.528
09-Apr-96,2.2761,,7.7487,2391.8732,165.0793,1.5247
10-Apr-96,2.2735,,7.7304,2382.999,164.5576,1.5168
11-Apr-96,2.2719,,7.7199,2373.9205,164.2213,1.5137
12-Apr-96,2.2731,,7.7206,2372.3724,164.2523,1.5112
15-Apr-96,2.2769,,7.7319,2371.7026,163.3744,1.5077
16-Apr-96,2.2766,,7.7285,2374.8571,163.0666,1.5082
17-Apr-96,2.2738,,7.7252,2378.2407,163.2951,1.5085
18-Apr-96,2.2793,,7.7308,2372.2196,162.1251,1.508
19-Apr-96,2.2858,,7.7558,2379.9914,162.3815,1.5173
22-Apr-96,2.2914,,7.7548,2344.7105,161.1606,1.5114
23-Apr-96,2.299,,7.7772,2351.0228,161.2443,1.5146
24-Apr-96,2.3022,,7.7743,2351.9653,161.5065,1.5128
25-Apr-96,2.3111,,7.8039,2362.6359,161.0129,1.512
26-Apr-96,2.3082,,7.7897,2363.2473,159.6644,1.5104
29-Apr-96,2.2956,,7.7518,2357.9688,157.7613,1.5091
30-Apr-96,2.3028,,7.7769,2349.8849,157.215,1.5
01-May-96,2.2946,,7.7488,2343.5581,157.2806,1.4962
02-May-96,2.2986,,7.7641,2345.5909,156.9886,1.4997
03-May-96,2.2952,,7.7602,2349.5077,157.3732,1.5028
07-May-96,2.2993,,7.7768,2353.2045,158.6668,1.5114
08-May-96,2.3019,,7.7874,2364.1652,159.4739,1.5162
09-May-96,2.3105,,7.8319,2376.5654,159.5647,1.523
10-May-96,2.3224,,7.8602,2371.1933,160.4012,1.5214
13-May-96,2.3216,,7.8521,2355.1274,158.9421,1.5146
14-May-96,2.3283,,7.8769,2359.7115,160.47,1.5163
15-May-96,2.3205,,7.8572,2352.4013,161.5991,1.5131
16-May-96,2.323,,7.864,2353.0002,161.3046,1.5119
17-May-96,2.3131,,7.8369,2344.9211,161.6236,1.5156
20-May-96,2.3208,,7.8532,2348.2802,162.0473,1.5122
21-May-96,2.3332,,7.8924,2357.6546,162.0353,1.5135
22-May-96,2.3237,,7.8679,2353.8328,161.436,1.5103
23-May-96,2.3311,,7.8942,2359.2906,161.519,1.5132
24-May-96,2.3321,,7.8921,2359.1767,162.9632,1.5127
28-May-96,2.341,,7.9192,2356.0227,164.2552,1.5122
29-May-96,2.3472,,7.9417,2364.7602,165.1652,1.5189
30-May-96,2.3507,,7.9588,2377.0281,165.0492,1.5342
31-May-96,2.3659,,8.0085,2395.3867,167.3521,1.5497
03-Jun-96,2.365,,8.0111,2391.4994,167.7892,1.5493
04-Jun-96,2.3737,,8.0369,2395.0458,168.9173,1.5497
05-Jun-96,2.3683,,8.0277,2393.2527,168.5295,1.5487
06-Jun-96,2.358,,7.9937,2386.6868,168.2836,1.5412
07-Jun-96,2.3656,,8.0135,2391.8404,168.1641,1.5418
10-Jun-96,2.3522,,7.9668,2375.5134,167.0472,1.5317
11-Jun-96,2.3584,,7.9896,2379.0074,168.0276,1.5352
12-Jun-96,2.3578,,7.993,2379.2101,167.9861,1.5344
13-Jun-96,2.3485,,7.9699,2374.1401,166.9361,1.5297
14-Jun-96,2.3409,,7.9404,2378.5382,167.118,1.537
17-Jun-96,2.3448,,7.9555,2377.3035,168.1813,1.5455
18-Jun-96,2.3387,,7.9405,2372.728,166.6841,1.5438
19-Jun-96,2.3478,,7.9645,2369.3433,166.9589,1.5442
20-Jun-96,2.3494,,7.9671,2367.2501,166.8165,1.5416
21-Jun-96,2.3551,,7.9823,2370.7835,167.8311,1.5403
24-Jun-96,2.358,,7.9934,2372.0773,167.9922,1.5398
25-Jun-96,2.36,,7.9969,2364.6504,168.0242,1.5408
26-Jun-96,2.3579,,7.9763,2367.5362,168.8993,1.5426
27-Jun-96,2.3524,,7.958,2369.9326,168.9431,1.5454
28-Jun-96,2.3644,,7.9964,2382.1484,170.3943,1.5537
01-Jul-96,2.3698,,8.0147,2388.1705,170.5047,1.5557
02-Jul-96,2.3759,,8.0328,2392.004,171.4154,1.5562
03-Jul-96,2.3776,,8.0385,2392.8468,172.3942,1.559
04-Jul-96,2.3771,,8.0354,2385.7892,172.237,1.5604
05-Jul-96,2.3773,,8.0352,2384.7526,172.4583,1.5555
08-Jul-96,2.3744,,8.0361,2388.6035,172.252,1.5542
09-Jul-96,2.364,,8.0044,2378.4301,171.0439,1.5517
10-Jul-96,2.3688,,8.0189,2384.5291,171.0869,1.5535
11-Jul-96,2.3675,,8.0115,2383.7367,171.5004,1.5557
12-Jul-96,2.3628,,7.9973,2379.8989,171.6978,1.552
15-Jul-96,2.3555,,7.9809,2386.0143,171.1463,1.5508
16-Jul-96,2.3238,,7.8749,2369.9231,170.1413,1.5575
17-Jul-96,2.3012,,7.7961,2358.518,168.3793,1.5486
18-Jul-96,2.3056,,7.8138,2351.1964,168.0187,1.545
19-Jul-96,2.3038,,7.8049,2342.9958,167.4287,1.5474
22-Jul-96,2.3033,,7.7963,2335.7967,166.898,1.5498
23-Jul-96,2.3108,,7.8236,2349.3114,167.4723,1.5511
24-Jul-96,2.312,,7.832,2357.6942,167.8273,1.5541
25-Jul-96,2.3027,,7.8079,2363.9223,168.6223,1.558
26-Jul-96,2.3031,,7.8163,2374.3675,168.4079,1.5553
29-Jul-96,2.3065,,7.8233,2377.2808,168.6319,1.5578
30-Jul-96,2.2988,,7.8024,2375.9032,167.9235,1.556
31-Jul-96,2.291,,7.7732,2365.8756,166.0749,1.5553
01-Aug-96,2.2946,,7.7918,2355.952,166.1884,1.5568
02-Aug-96,2.2795,,7.7418,2340.2502,164.9087,1.5425
05-Aug-96,2.2865,,7.7731,2340.8357,164.6202,1.5437
06-Aug-96,2.2814,,7.7663,2329.0686,164.304,1.5367
07-Aug-96,2.2868,,7.8079,2344.5142,166.1875,1.5422
08-Aug-96,2.3005,,7.8409,2355.1779,167.6094,1.5495
09-Aug-96,2.2908,,7.8306,2355.9499,167.5273,1.5496
12-Aug-96,2.2897,,7.834,2352.2962,166.9582,1.5518
13-Aug-96,2.2898,,7.8458,2351.9277,166.8816,1.5508
14-Aug-96,2.3005,,7.8643,2353.9505,167.1392,1.5506
15-Aug-96,2.303,,7.8728,2348.2205,167.3037,1.5504
16-Aug-96,2.3124,,7.9,2352.1647,167.0508,1.5482
19-Aug-96,2.2996,,7.8659,2344.9774,166.7997,1.5453
20-Aug-96,2.3043,,7.8712,2348.8383,167.5819,1.5471
21-Aug-96,2.2975,,7.8601,2350.0667,167.9516,1.5508
22-Aug-96,2.3162,,7.8936,2356.7862,167.9194,1.5485
23-Aug-96,2.3105,,7.8873,2353.2727,168.5237,1.5535
27-Aug-96,2.2987,,7.8648,2352.3271,167.9222,1.5557
28-Aug-96,2.3015,,7.8858,2356.8566,169.081,1.5595
29-Aug-96,2.3051,,7.8973,2357.1647,168.8005,1.5572
30-Aug-96,2.3096,,7.9064,2359.9423,169.7731,1.563
02-Sep-96,2.3188,,7.9359,2362.0566,170.2881,1.5597
03-Sep-96,2.3274,,7.9676,2372.4154,171.351,1.568
04-Sep-96,2.3202,,7.956,2367.5991,170.1555,1.5658
05-Sep-96,2.328,,7.9694,2368.7463,171.1002,1.568
06-Sep-96,2.3271,,7.951,2361.2132,170.8905,1.5635
09-Sep-96,2.327,,7.9464,2353.4575,170.1913,1.5601
10-Sep-96,2.347,,8.0099,2366.6426,171.0593,1.5565
11-Sep-96,2.3473,,8.0131,2366.4089,171.4368,1.5547
12-Sep-96,2.351,,8.0243,2376.2082,171.1232,1.5551
13-Sep-96,2.3512,,8.0191,2375.9964,171.6103,1.5543
16-Sep-96,2.3498,,8.0048,2372.6876,171.824,1.5568
17-Sep-96,2.3543,,7.9993,2372.8737,171.339,1.5548
18-Sep-96,2.3545,,8.0216,2379.2991,170.2365,1.5608
19-Sep-96,2.3481,,7.9946,2367.6636,169.4778,1.551
20-Sep-96,2.3557,,7.9849,2371.8105,170.7235,1.555
23-Sep-96,2.3557,,7.9794,2369.5273,170.9833,1.5568
24-Sep-96,2.3574,,7.9793,2371.1982,171.0217,1.558
25-Sep-96,2.3623,,7.9949,2368.5118,172.5313,1.5642
26-Sep-96,2.3767,,8.0391,2379.758,172.4154,1.5623
27-Sep-96,2.3833,,8.0551,2379.7959,173.2136,1.5633
30-Sep-96,2.3854,,8.0715,2380.5174,174.167,1.564
01-Oct-96,2.3864,,8.0806,2379.3132,174.0576,1.564
02-Oct-96,2.3936,,8.102,2378.9692,175.1905,1.5677
03-Oct-96,2.3968,,8.109,2375.5016,174.5665,1.5659
04-Oct-96,2.3914,,8.0949,2378.342,174.3861,1.5633
07-Oct-96,2.3935,,8.088,2373.9128,174.0374,1.5641
08-Oct-96,2.3862,,8.0645,2373.4581,173.9261,1.5631
09-Oct-96,2.3909,,8.0811,2382.7963,174.5513,1.5645
10-Oct-96,2.3955,,8.1002,2386.4159,174.2377,1.5659
11-Oct-96,2.4124,,8.1643,2401.9024,175.8481,1.5757
14-Oct-96,2.4158,,8.1828,2405.4523,176.3986,1.5795
15-Oct-96,2.4378,,8.2399,2420.1648,177.7464,1.5825
16-Oct-96,2.4368,,8.2465,2433.3813,177.7036,1.5848
17-Oct-96,2.4485,,8.2749,2444.171,177.9353,1.5863
18-Oct-96,2.456,,8.2952,2444.9412,179.173,1.5918
21-Oct-96,2.4435,,8.2577,2439.334,179.2971,1.5905
22-Oct-96,2.4519,,8.2865,2447.2552,180.3032,1.5973
23-Oct-96,2.4323,,8.221,2439.2035,180.4411,1.5964
24-Oct-96,2.4237,,8.1862,2432.8276,179.6983,1.5918
25-Oct-96,2.4439,,8.2511,2442.9564,181.8709,1.6038
28-Oct-96,2.4505,,8.2784,2452.6145,184.2536,1.6123
29-Oct-96,2.4315,,8.2267,2442.6817,183.7601,1.6108
30-Oct-96,2.4607,,8.3137,2473.3237,185.8552,1.6326
31-Oct-96,2.4634,,8.3187,2468.9689,185.2419,1.6285
01-Nov-96,2.4836,,8.3928,2493.0283,186.0036,1.6375
04-Nov-96,2.4915,,8.4278,2501.4195,187.3121,1.6467
05-Nov-96,2.4979,,8.4415,2505.3591,187.7846,1.6468
06-Nov-96,2.4896,,8.4129,2497.6539,186.9353,1.6418
07-Nov-96,2.4826,,8.3906,2497.5697,183.7335,1.6468
08-Nov-96,2.4781,,8.381,2496.6514,183.4733,1.6455
11-Nov-96,2.467,,8.3459,2491.0862,183.0405,1.6459
12-Nov-96,2.4682,,8.3507,2489.5303,183.2777,1.6467
13-Nov-96,2.4921,,8.4234,2507.9327,184.526,1.6542
14-Nov-96,2.5102,,8.4835,2524.411,185.2307,1.6635
15-Nov-96,2.513,,8.4918,2527.8734,185.1037,1.6661
18-Nov-96,2.5094,,8.4832,2528.0093,186.2274,1.6714
19-Nov-96,2.5173,,8.5147,2535.8682,186.5447,1.6753
20-Nov-96,2.511,,8.4937,2511.0753,186.3763,1.6768
21-Nov-96,2.5326,,8.5835,2530.4048,188.1093,1.6892
22-Nov-96,2.5254,,8.5607,2521.7689,187.0281,1.681
25-Nov-96,2.5419,,8.6053,2517.7811,188.235,1.6732
26-Nov-96,2.5549,,8.6672,2534.6412,188.6024,1.6726
27-Nov-96,2.5539,,8.653,2532.4422,189.5633,1.6737
28-Nov-96,2.5734,,8.7327,2540.0254,190.977,1.6801
29-Nov-96,2.5833,,8.7773,2546.0583,191.2745,1.6805
02-Dec-96,2.5989,,8.8186,2554.4937,191.753,1.685
03-Dec-96,2.5884,,8.7472,2541.1228,187.882,1.652
04-Dec-96,2.5602,,8.6467,2517.0451,185.3787,1.6382
05-Dec-96,2.5295,,8.5531,2495.2813,183.0701,1.627
06-Dec-96,2.5292,,8.539,2498.7867,185.0637,1.6418
09-Dec-96,2.5642,,8.6628,2525.0142,186.672,1.6473
10-Dec-96,2.5663,,8.6811,2529.7556,187.2089,1.6516
11-Dec-96,2.5516,,8.6383,2524.9826,186.918,1.6559
12-Dec-96,2.5598,,8.6614,2533.938,188.0006,1.658
13-Dec-96,2.5641,,8.6548,2531.9816,188.9125,1.658
16-Dec-96,2.5811,,8.7127,2543.474,189.7267,1.6615
17-Dec-96,2.5841,,8.7218,2546.7531,190.2007,1.6718
18-Dec-96,2.5999,,8.787,2557.654,190.0964,1.6725
19-Dec-96,2.5938,,8.7645,2550.593,189.6319,1.663
20-Dec-96,2.5899,,8.748,2547.1371,190.3486,1.6668
23-Dec-96,2.6017,,8.7778,2557.0516,190.769,1.674
24-Dec-96,2.6046,,8.7944,2558.3406,191.5223,1.674
27-Dec-96,2.6311,,8.875,2588.876,195.4421,1.6917
30-Dec-96,2.6325,,8.8769,2585.8939,195.9869,1.691
31-Dec-96,2.6373,,8.8909,2598.8162,198.6776,1.712
02-Jan-97,2.6055,,8.7856,2563.7774,195.5633,1.6907
03-Jan-97,2.6345,,8.9009,2592.7999,196.6992,1.6916
06-Jan-97,2.6369,,8.9076,2593.875,194.9356,1.6844
07-Jan-97,2.6485,,8.9448,2603.3412,195.4918,1.6958
08-Jan-97,2.6539,,8.9672,2599.4544,195.4482,1.6881
09-Jan-97,2.6688,,9.0067,2608.3455,196.6831,1.6935
10-Jan-97,2.6635,,8.9846,2590.6899,194.9119,1.681
13-Jan-97,2.6525,,8.9478,2579.8617,194.2428,1.6699
14-Jan-97,2.6596,,8.9781,2587.5174,194.9893,1.669
15-Jan-97,2.6679,,9.0057,2595.6333,196.6109,1.679
16-Jan-97,2.6673,,9.0009,2595.1028,194.9598,1.6752
17-Jan-97,2.689,,9.071,2609.3045,195.458,1.6683
20-Jan-97,2.7004,,9.1079,2618.8924,196.0344,1.663
21-Jan-97,2.7006,,9.1109,2624.4809,195.8737,1.6622
22-Jan-97,2.7142,,9.156,2639.5747,196.6156,1.6539
23-Jan-97,2.6685,,8.9986,2606.8077,194.4895,1.6278
24-Jan-97,2.6502,,8.9391,2584.3561,193.6199,1.6287
27-Jan-97,2.6585,,8.9631,2589.6181,193.6855,1.6227
28-Jan-97,2.6565,,8.9612,2602.4143,194.9385,1.6092
29-Jan-97,2.6599,,8.9742,2616.9664,197.3563,1.6194
30-Jan-97,2.6463,,8.9314,2598.2956,196.5492,1.6145
31-Jan-97,2.6233,,8.8533,2578.6962,194.4556,1.6027
03-Feb-97,2.6497,,8.9576,2617.9474,196.3344,1.613
04-Feb-97,2.6591,,8.9907,2624.1081,197.9722,1.6202
05-Feb-97,2.6905,,9.0897,2651.6395,201.3482,1.6322
06-Feb-97,2.6925,,9.0896,2651.6083,201.5683,1.632
07-Feb-97,2.7155,,9.1628,2656.7452,202.2518,1.6236
10-Feb-97,2.7051,,9.1312,2658.8173,200.561,1.6331
11-Feb-97,2.7458,,9.2685,2692.9115,202.0398,1.6426
12-Feb-97,2.7492,,9.2818,2694.8616,202.2718,1.6332
13-Feb-97,2.7367,,9.2396,2692.9331,202.0937,1.6222
14-Feb-97,2.7348,,9.2302,2695.5572,201.3817,1.6213
17-Feb-97,2.7473,,9.27,2713.0491,201.1983,1.6167
18-Feb-97,2.7085,,9.1449,2691.2086,198.6268,1.6017
19-Feb-97,2.7306,,9.2264,2718.6219,200.0492,1.612
20-Feb-97,2.7213,,9.1911,2695.1993,198.2904,1.6112
21-Feb-97,2.7253,,9.2033,2692.0937,198.9064,1.6191
24-Feb-97,2.727,,9.2046,2705.0108,199.2217,1.6335
25-Feb-97,2.7386,,9.2367,2724.4892,199.4214,1.6342
26-Feb-97,2.7587,,9.3066,2743.7711,199.438,1.6338
27-Feb-97,2.75,,9.2774,2734.9976,196.7159,1.6275
28-Feb-97,2.7494,,9.2807,2751.3486,196.7832,1.629
03-Mar-97,2.7425,,9.2624,2743.7069,195.6436,1.6197
04-Mar-97,2.7643,,9.3233,2756.5969,197.0476,1.617
05-Mar-97,2.7557,,9.2981,2744.9213,195.454,1.61
06-Mar-97,2.7692,,9.34,2746.325,195.914,1.6114
07-Mar-97,2.759,,9.2999,2732.1147,195.706,1.6052
10-Mar-97,2.7279,,9.2006,2711.6302,194.8308,1.6017
11-Mar-97,2.7379,,9.23,2719.9258,195.6141,1.6055
12-Mar-97,2.7105,,9.1443,2702.6997,195.2859,1.593
13-Mar-97,2.7173,,9.1664,2703.1905,196.1005,1.5973
14-Mar-97,2.7212,,9.1806,2711.0398,197.54,1.6012
17-Mar-97,2.6817,,9.0492,2687.722,196.2554,1.5868
18-Mar-97,2.6643,,8.9915,2678.9638,194.6715,1.5876
19-Mar-97,2.685,,9.057,2690.2567,196.0551,1.5968
20-Mar-97,2.6886,,9.0711,2695.1829,196.6677,1.594
21-Mar-97,2.6997,,9.1086,2703.3174,196.257,1.6038
24-Mar-97,2.7224,,9.1838,2725.5197,198.0111,1.6126
25-Mar-97,2.7365,,9.2284,2739.9599,200.4588,1.6183
26-Mar-97,2.7539,,9.2838,2744.3349,201.8348,1.6277
27-Mar-97,2.7345,,9.214,2729.7093,201.5377,1.6303
01-Apr-97,2.7497,,9.2581,2746.0861,202.5935,1.6467
02-Apr-97,2.7475,,9.2526,2731.3369,201.4429,1.6447
03-Apr-97,2.7387,,9.2249,2717.5853,201.527,1.6415
04-Apr-97,2.749,,9.257,2723.6835,203.6144,1.6402
07-Apr-97,2.7879,,9.3809,2742.899,204.9674,1.6297
08-Apr-97,2.7778,,9.3472,2743.5104,204.7359,1.6236
09-Apr-97,2.7909,,9.3918,2754.6055,205.3653,1.6228
10-Apr-97,2.7873,,9.3799,2759.2574,204.7539,1.624
11-Apr-97,2.8019,,9.4256,2760.8306,205.0081,1.6255
14-Apr-97,2.796,,9.405,2748.6467,205.0263,1.6223
15-Apr-97,2.8183,,9.4767,2771.3397,205.3765,1.6252
16-Apr-97,2.804,,9.4277,2762.7526,204.0403,1.6222
17-Apr-97,2.8102,,9.4573,2770.54,205.1148,1.6288
18-Apr-97,2.7991,,9.4286,2765.1158,205.4408,1.631
21-Apr-97,2.7824,,9.3967,2767.4059,205.2818,1.6348
22-Apr-97,2.8011,,9.4527,2790.7087,206.5567,1.637
23-Apr-97,2.7807,,9.3809,2765.4213,204.6981,1.6233
24-Apr-97,2.7927,,9.4222,2776.224,205.1179,1.6265
25-Apr-97,2.7977,,9.4462,2787.097,204.5792,1.623
28-Apr-97,2.8054,,9.4577,2784.6618,205.4955,1.6237
29-Apr-97,2.8127,,9.4848,2787.4116,206.7782,1.631
30-Apr-97,2.8098,,9.4699,2777.3956,205.9926,1.6225
01-May-97,2.7912,,9.4143,2766.0457,205.1112,1.624
02-May-97,2.7964,,9.4297,2771.7795,204.9521,1.618
06-May-97,2.8202,,9.5178,2793.8375,205.2875,1.6368
07-May-97,2.8126,,9.4898,2782.3648,204.2133,1.6358
08-May-97,2.7678,,9.3368,2738.3371,200.4883,1.6205
09-May-97,2.7421,,9.2525,2718.1246,197.0688,1.6193
12-May-97,2.7631,,9.3143,2740.2738,192.5388,1.6248
13-May-97,2.7697,,9.3287,2739.9554,194.2821,1.6318
14-May-97,2.791,,9.4,2748.0415,194.0719,1.6412
15-May-97,2.7854,,9.3847,2749.4399,190.458,1.6399
16-May-97,2.7741,,9.3442,2738.1621,188.7219,1.6375
19-May-97,2.7981,,9.4215,2743.9377,190.3842,1.6387
20-May-97,2.7896,,9.3937,2745.5285,187.0377,1.6453
21-May-97,2.7917,,9.4042,2747.4103,188.1039,1.647
22-May-97,2.7672,,9.3192,2724.695,189.4623,1.634
23-May-97,2.7557,,9.2859,2715.0259,188.1183,1.63
27-May-97,2.7714,,9.3519,2732.4587,189.8692,1.6288
28-May-97,2.779,,9.3977,2753.1416,189.1168,1.6378
29-May-97,2.7827,,9.4018,2752.1254,190.266,1.6398
30-May-97,2.7913,,9.4322,2768.2594,190.4413,1.6375
02-Jun-97,2.8184,,9.5049,2773.843,190.2259,1.6327
03-Jun-97,2.8244,,9.5246,2777.3842,189.9792,1.6362
04-Jun-97,2.8158,,9.496,2765.2839,189.1387,1.6284
05-Jun-97,2.8195,,9.5082,2769.5577,188.4484,1.6306
06-Jun-97,2.8143,,9.5005,2772.7556,187.7647,1.6275
09-Jun-97,2.7915,,9.433,2757.5875,184.1997,1.6337
10-Jun-97,2.8145,,9.5214,2784.9693,184.788,1.6395
11-Jun-97,2.8066,,9.4913,2766.3393,182.1595,1.6368
12-Jun-97,2.817,,9.5079,2769.1519,186.1517,1.6342
13-Jun-97,2.8415,,9.5875,2790.4545,187.6489,1.635
16-Jun-97,2.8329,,9.5562,2781.342,185.8488,1.6383
17-Jun-97,2.8388,,9.5776,2778.7513,185.6988,1.6377
18-Jun-97,2.8311,,9.549,2774.0554,185.5699,1.6396
19-Jun-97,2.8395,,9.579,2781.7531,187.5136,1.6463
20-Jun-97,2.8647,,9.6684,2801.5576,189.6031,1.6539
23-Jun-97,2.8673,,9.6747,2804.487,192.1563,1.6647
24-Jun-97,2.8717,,9.697,2806.2065,191.3171,1.6658
25-Jun-97,2.8676,,9.6782,2798.7483,189.5795,1.664
26-Jun-97,2.8795,,9.7149,2814.1357,189.3848,1.6658
27-Jun-97,2.8857,,9.7322,2821.8102,190.299,1.662
30-Jun-97,2.899,,9.7723,2828.8355,190.4656,1.6636
01-Jul-97,2.8846,,9.7227,2809.0168,190.3052,1.658
02-Jul-97,2.8907,,9.7409,2814.7074,188.9239,1.651
03-Jul-97,2.9451,,9.9235,2868.7278,191.1677,1.684
04-Jul-97,2.9616,,9.98,2882.925,191.9025,1.6875
07-Jul-97,2.9395,,9.9107,2864.5108,189.3154,1.6846
08-Jul-97,2.9693,,10.0138,2892.2597,190.2095,1.6897
09-Jul-97,2.9704,,10.029,2898.497,190.1077,1.6858
10-Jul-97,2.9555,,9.9897,2886.4687,190.8562,1.6875
11-Jul-97,2.9982,,10.124,2909.5073,192.5969,1.6945
14-Jul-97,3.0239,,10.2107,2938.4861,192.1623,1.6883
15-Jul-97,3.0141,,10.1774,2928.1667,193.3817,1.6743
16-Jul-97,3.0124,,10.1729,2926.567,194.5269,1.6758
17-Jul-97,2.9964,,10.1231,2914.1456,194.0858,1.672
18-Jul-97,2.999,,10.134,2922.5243,193.4654,1.6743
21-Jul-97,3.0144,,10.176,2932.5303,194.3408,1.6781
22-Jul-97,3.0392,,10.2412,2953.0123,193.8485,1.6766
23-Jul-97,3.0712,,10.3519,2985.5064,194.6934,1.681
24-Jul-97,3.0625,,10.326,2979.3166,193.9573,1.6732
25-Jul-97,3.0589,,10.313,2978.0357,194.3055,1.665
28-Jul-97,3.0141,,10.1606,2933.0464,192.1956,1.6339
29-Jul-97,2.9829,,10.0563,2912.3951,192.0176,1.631
30-Jul-97,2.9995,,10.1113,2924.0042,193.0684,1.6323
31-Jul-97,3.0067,,10.1391,2934.1236,193.9382,1.6373
01-Aug-97,3.0385,,10.2449,2966.6661,192.9342,1.6367
04-Aug-97,3.0394,,10.253,2975.3068,192.7695,1.6306
05-Aug-97,3.0564,,10.3189,2989.0986,193.8007,1.6268
06-Aug-97,3.0023,,10.1336,2942.2654,190.4938,1.602
07-Aug-97,2.9707,,10.0215,2903.5766,187.945,1.5859
08-Aug-97,2.9249,,9.8583,2852.474,182.8924,1.5787
11-Aug-97,2.9489,,9.9324,2877.6222,184.0888,1.5904
12-Aug-97,2.9384,,9.9032,2868.9227,183.028,1.5781
13-Aug-97,2.8962,,9.7669,2833.4882,182.7501,1.5802
14-Aug-97,2.9298,,9.8775,2864.2812,187.0756,1.587
15-Aug-97,2.9273,,9.8685,2858.9696,188.4973,1.6093
18-Aug-97,2.9366,,9.8905,2866.1756,189.6159,1.6106
19-Aug-97,2.9487,,9.9333,2878.7014,189.8055,1.6058
20-Aug-97,2.9563,,9.9597,2877.8013,188.1102,1.5924
21-Aug-97,2.9236,,9.8516,2850.41,186.5554,1.5873
22-Aug-97,2.9173,,9.8274,2847.1329,188.3035,1.606
26-Aug-97,2.9035,,9.7718,2833.9367,191.178,1.6125
27-Aug-97,2.9151,,9.8181,2847.7335,191.4114,1.6108
28-Aug-97,2.9003,,9.762,2835.9299,191.3097,1.6147
29-Aug-97,2.9203,,9.829,2856.5156,194.9854,1.6215
01-Sep-97,2.9206,,9.8301,2849.1587,194.8706,1.6125
02-Sep-97,2.9213,,9.8294,2844.7417,193.7264,1.5938
03-Sep-97,2.88,,9.6897,2811.416,191.7702,1.5837
04-Sep-97,2.8842,,9.7039,2810.1884,191.7912,1.5861
05-Sep-97,2.8655,,9.6428,2793.7516,192.0404,1.5858
08-Sep-97,2.8646,,9.6346,2791.4304,191.664,1.5823
09-Sep-97,2.8791,,9.6799,2807.4383,189.2618,1.5895
10-Sep-97,2.8581,,9.6102,2790.6548,188.9641,1.5866
11-Sep-97,2.8449,,9.5639,2777.0469,190.163,1.588
12-Sep-97,2.8467,,9.5732,2782.2145,194.3309,1.6083
15-Sep-97,2.8296,,9.51,2760.4647,193.0895,1.6048
16-Sep-97,2.8183,,9.4668,2749.1429,192.6069,1.5939
17-Sep-97,2.8327,,9.5163,2766.0148,192.4162,1.6024
18-Sep-97,2.8612,,9.6108,2792.1396,197.4385,1.6157
19-Sep-97,2.8486,,9.5679,2779.9267,196.0152,1.608
22-Sep-97,2.875,,9.6582,2805.5693,195.6904,1.6031
23-Sep-97,2.8948,,9.7259,2823.2895,195.9108,1.6127
24-Sep-97,2.8565,,9.5978,2788.9683,193.4074,1.6124
25-Sep-97,2.875,,9.6594,2806.5547,196.6685,1.6263
26-Sep-97,2.8324,,9.5111,2768.2436,194.3216,1.6053
29-Sep-97,2.8438,,9.5511,2784.5014,195.552,1.6168
30-Sep-97,2.8525,,9.5802,2787.0711,194.9829,1.6153
01-Oct-97,2.8633,,9.6192,2805.3434,195.0278,1.6126
02-Oct-97,2.8547,,9.5933,2800.1518,195.5804,1.6161
03-Oct-97,2.8406,,9.563,2782.2453,196.8369,1.6117
06-Oct-97,2.8427,,9.5568,2787.1293,196.3833,1.6138
07-Oct-97,2.8479,,9.573,2796.6735,197.791,1.6235
08-Oct-97,2.8452,,9.5591,2789.3826,196.5741,1.6223
09-Oct-97,2.829,,9.5078,2789.1487,196.9892,1.6268
10-Oct-97,2.8365,,9.5295,2792.7696,194.379,1.6205
13-Oct-97,2.8426,,9.5411,2792.9977,196.1309,1.6236
14-Oct-97,2.8414,,9.5318,2779.5983,196.9511,1.6182
15-Oct-97,2.8421,,9.5241,2780.1035,197.0727,1.6232
16-Oct-97,2.8267,,9.4763,2764.485,194.4474,1.6208
17-Oct-97,2.8579,,9.5799,2790.9874,194.106,1.6158
20-Oct-97,2.8881,,9.6816,2820.8139,197.7797,1.6305
21-Oct-97,2.9183,,9.7782,2846.4158,196.8299,1.6348
22-Oct-97,2.9124,,9.7606,2842.6764,197.2627,1.635
23-Oct-97,2.8921,,9.6905,2825.8451,198.4771,1.6298
24-Oct-97,2.9062,,9.7366,2836.3096,198.1309,1.6338
27-Oct-97,2.9154,,9.7653,2848.5277,201.6501,1.6564
28-Oct-97,2.897,,9.7073,2848.5813,201.1081,1.6794
29-Oct-97,2.902,,9.7187,2843.5915,200.9409,1.6659
30-Oct-97,2.8709,,9.6198,2817.3825,200.4179,1.6664
31-Oct-97,2.8868,,9.6706,2834.527,201.7453,1.6766
03-Nov-97,2.9113,,9.7513,2851.4535,202.5481,1.677
04-Nov-97,2.9002,,9.7145,2842.8483,205.4334,1.6854
05-Nov-97,2.8872,,9.6722,2827.4579,205.3951,1.6756
